URL in opinion,Timetravel URL,Rot,Archive,Archive Source,CL address,Case name,Date opinion was filed,Opinion download URL,Citation count,CL ID,Link rot,Ref rot
http://www.osbm.state.nc.us/files/pdf_files/3-1-2006FinalDNAReport.pdf,http://timetravel.mementoweb.org/list/20090618151530/http://www.osbm.state.nc.us/files/pdf_files/3-1-2006FinalDNAReport.pdf,0,1,"1,3",http://courtlistener.org/opinion/145860/district-attorneys-office-for-third-judicial-dist-/,District Attorney's Office for Third Judicial Dist. v. Osborne,6/18/09,http://www.supremecourt.gov/opinions/08pdf/08-6.pdf,80,145860,,
http://www.wcjsc.org/WCJSC_Report_on_DNA_Backlog.pdf,http://timetravel.mementoweb.org/list/20090618151530/http://www.wcjsc.org/WCJSC_Report_on_DNA_Backlog.pdf,1,0,,http://courtlistener.org/opinion/145860/district-attorneys-office-for-third-judicial-dist-/,District Attorney's Office for Third Judicial Dist. v. Osborne,6/18/09,http://www.supremecourt.gov/opinions/08pdf/08-6.pdf,80,145860,,
http://www.ade.state.az.us/researchpolicy/AZEnroll/2008-2009/Octenroll2009schoolbygrade.pdf,http://timetravel.mementoweb.org/list/20090625151530/http://www.ade.state.az.us/researchpolicy/AZEnroll/2008-2009/Octenroll2009schoolbygrade.pdf,1,0,,http://courtlistener.org/opinion/145850/horne-v-flores/,Horne v. Flores,6/25/09,http://www.supremecourt.gov/opinions/08pdf/08-289.pdf,77,145850,,
http://nces.ed.gov/pubs2009/2009020.pdf,http://timetravel.mementoweb.org/list/20090625151530/http://nces.ed.gov/pubs2009/2009020.pdf,1,1,"1,3",http://courtlistener.org/opinion/145850/horne-v-flores/,Horne v. Flores,6/25/09,http://www.supremecourt.gov/opinions/08pdf/08-289.pdf,77,145850,,
http://www.azed.gov/oelas/downloads/T3Determinations2008.pdf,http://timetravel.mementoweb.org/list/20090625151530/http://www.azed.gov/oelas/downloads/T3Determinations2008.pdf,1,1,"1,3",http://courtlistener.org/opinion/145850/horne-v-flores/,Horne v. Flores,6/25/09,http://www.supremecourt.gov/opinions/08pdf/08-289.pdf,77,145850,,
http://docs.nycenet.edu/docushare/dsweb/Get/Document-21/A-432.pdf,http://timetravel.mementoweb.org/list/20090625151530/http://docs.nycenet.edu/docushare/dsweb/Get/Document-21/A-432.pdf,1,1,"1,3",http://courtlistener.org/opinion/145852/safford-unified-school-dist-1-v-redding/,Safford Unified School Dist. 1 v. Redding,6/25/09,http://www.supremecourt.gov/opinions/08pdf/08-479.pdf,37,145852,,
http://www.aapcc.org/dnn/About/tabid/74/Default.aspx,http://timetravel.mementoweb.org/list/20090625151530/http://www.aapcc.org/dnn/About/tabid/74/Default.aspx,1,1,1,http://courtlistener.org/opinion/145852/safford-unified-school-dist-1-v-redding/,Safford Unified School Dist. 1 v. Redding,6/25/09,http://www.supremecourt.gov/opinions/08pdf/08-479.pdf,37,145852,,
http://www.fbi.gov/hq/lab/lab2007/labannual07.pdf,http://timetravel.mementoweb.org/list/20090625151530/http://www.fbi.gov/hq/lab/lab2007/labannual07.pdf,1,0,,http://courtlistener.org/opinion/145853/melendez-diaz-v-massachusetts/,Melendez-Diaz v. Massachusetts,6/25/09,http://www.supremecourt.gov/opinions/08pdf/07-591.pdf,587,145853,,
http://www.state.tn.us/correction/pdf/506-14.pdf,http://timetravel.mementoweb.org/list/20091202151530/http://www.state.tn.us/correction/pdf/506-14.pdf,0,1,"1,3",http://courtlistener.org/opinion/1921234/johnson-v-bredesen/,Johnson v. Bredesen,12/2/09,None,7,1921234,,
http://www.nmb.gov/arbitration/nrab-instruc.pdf,http://timetravel.mementoweb.org/list/20091208151530/http://www.nmb.gov/arbitration/nrab-instruc.pdf,0,0,,http://courtlistener.org/opinion/1753/union-pacific-r-co-v-locomotive-engineers-and-trai/,"Union Pacific R. Co. v. Locomotive Engineers and Trainmen Gen. Comm. of Adjustment, Central Region",12/8/09,http://www.supremecourt.gov/opinions/09pdf/08-604.pdf,30,1753,,
http://www.ca9.uscourts.gov/datastore/general/2010/01/08/Prop8_Remote_Viewing_Locations.pdf,http://timetravel.mementoweb.org/list/20100113151530/http://www.ca9.uscourts.gov/datastore/general/2010/01/08/Prop8_Remote_Viewing_Locations.pdf,0,1,1,http://courtlistener.org/opinion/1747/hollingsworth-v-perry/,Hollingsworth v. Perry,1/13/10,http://www.supremecourt.gov/opinions/09pdf/09A648.pdf,68,1747,,
http://www.cupvf.org/,http://timetravel.mementoweb.org/list/20100121151530/http://www.cupvf.org/,0,1,"1,3",http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,Citizens United v. Federal Election Com'n,1/21/10,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741,,
http://fec.gov/finance/disclosure/ECSummary.shtml,http://timetravel.mementoweb.org/list/20100121151530/http://fec.gov/finance/disclosure/ECSummary.shtml,1,1,"1,3",http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,Citizens United v. Federal Election Com'n,1/21/10,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741,,
http://www.fec.gov/press/press2007/20071009pac/sumhistory.pdf,http://timetravel.mementoweb.org/list/20100121151530/http://www.fec.gov/press/press2007/20071009pac/sumhistory.pdf,0,1,"1,3",http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,Citizens United v. Federal Election Com'n,1/21/10,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741,,
http://fec.gov/press/,http://timetravel.mementoweb.org/list/20100121151530/http://fec.gov/press/,0,1,"1,3",http://courtlistener.org/opinion/1741/citizens-united-v-federal-election-comn/,Citizens United v. Federal Election Com'n,1/21/10,http://www.supremecourt.gov/opinions/09pdf/08-205.pdf,249,1741,,
http://www.justice.gov/usao/eousa/foia_reading_room/usam/title6/4mtax.htm,http://timetravel.mementoweb.org/list/20100125151530/http://www.justice.gov/usao/eousa/foia_reading_room/usam/title6/4mtax.htm,0,1,"1,2,3",http://courtlistener.org/opinion/1740/hemi-group-llc-v-city-of-new-york/,"Hemi Group, LLC v. City of New York",1/25/10,http://www.supremecourt.gov/opinions/09pdf/08-969.pdf,60,1740,,
http://www.sec.gov/about/forms/form10-k.pdf,http://timetravel.mementoweb.org/list/20100223151530/http://www.sec.gov/about/forms/form10-k.pdf,0,1,"1,2,3",http://courtlistener.org/opinion/1735/hertz-corp-v-friend/,Hertz Corp. v. Friend,2/23/10,http://www.supremecourt.gov/opinions/09pdf/08-1107.pdf,79,1735,,
http://www.dpscs.state.md.us/locations/rci.shtml,http://timetravel.mementoweb.org/list/20100224151530/http://www.dpscs.state.md.us/locations/rci.shtml,0,1,"1,3",http://courtlistener.org/opinion/1734/maryland-v-shatzer/,Maryland v. Shatzer,2/24/10,http://www.supremecourt.gov/opinions/09pdf/08-680.pdf,98,1734,,
http://dpscs.md.gov/locations/mcih.shtml,http://timetravel.mementoweb.org/list/20100224151530/http://dpscs.md.gov/locations/mcih.shtml,0,1,1,http://courtlistener.org/opinion/1734/maryland-v-shatzer/,Maryland v. Shatzer,2/24/10,http://www.supremecourt.gov/opinions/09pdf/08-680.pdf,98,1734,,
http://dpscs.md.gov/rehabservs/doc/pdfs/2007_Inmate_Handbook.pdf,http://timetravel.mementoweb.org/list/20100224151530/http://dpscs.md.gov/rehabservs/doc/pdfs/2007_Inmate_Handbook.pdf,0,1,1,http://courtlistener.org/opinion/1734/maryland-v-shatzer/,Maryland v. Shatzer,2/24/10,http://www.supremecourt.gov/opinions/09pdf/08-680.pdf,98,1734,,
http://trnmusic.com/pdfs/scorepdfs/onahymnsongofphilipbliss.pdf,http://timetravel.mementoweb.org/list/20100322151530/http://trnmusic.com/pdfs/scorepdfs/onahymnsongofphilipbliss.pdf,1,1,1,http://courtlistener.org/opinion/2148/nurre-v-whitehead/,Nurre v. Whitehead,3/22/10,http://www.supremecourt.gov/opinions/09pdf/09-671.pdf,0,2148,,
http://www.icifactbook.org/pdf/2009_factbook.pdf,http://timetravel.mementoweb.org/list/20100330151530/http://www.icifactbook.org/pdf/2009_factbook.pdf,1,1,1,http://courtlistener.org/opinion/1724/jones-v-harris-associates-l-p/,Jones v. Harris Associates L. P.,3/30/10,http://www.supremecourt.gov/opinions/09pdf/08-586.pdf,6,1724,,
http://courts.ky.gov/NR/rdonlyres/55E1F54E-ED5C-4A30-B1D5-4C43C7ADD63C/0/491.pdf,http://timetravel.mementoweb.org/list/20100331151530/http://courts.ky.gov/NR/rdonlyres/55E1F54E-ED5C-4A30-B1D5-4C43C7ADD63C/0/491.pdf,1,1,"1,3",http://courtlistener.org/opinion/1723/padilla-v-kentucky/,Padilla v. Kentucky,3/31/10,http://www.supremecourt.gov/opinions/09pdf/08-651.pdf,460,1723,,
http://www.ftc.gov/os/statutes/fdcpajump.shtm,http://timetravel.mementoweb.org/list/20100421151530/http://www.ftc.gov/os/statutes/fdcpajump.shtm,0,1,"1,3,4",http://courtlistener.org/opinion/2357/jerman-v-carlisle-mcnellie-rini-kramer-ulrich-lpa/,"Jerman v. Carlisle, McNellie, Rini, Kramer & Ulrich LPA",4/21/10,http://www.supremecourt.gov/opinions/09pdf/08-1200.pdf,47,2357,,
http://www.georgia.gov/vgn/images/portal/cit_1210/7/22/84622967effectiveness2003.pdf,http://timetravel.mementoweb.org/list/20100421151530/http://www.georgia.gov/vgn/images/portal/cit_1210/7/22/84622967effectiveness2003.pdf,1,0,,http://courtlistener.org/opinion/2358/perdue-v-kenny-a/,Perdue v. Kenny A.,4/21/10,http://www.supremecourt.gov/opinions/09pdf/08-970.pdf,51,2358,,
http://oca.georgia.gov/vgn/images/portal/cit_1210/48/0/131408008OCA%202008%20Annual%20Report.pdf,http://timetravel.mementoweb.org/list/20100421151530/http://oca.georgia.gov/vgn/images/portal/cit_1210/48/0/131408008OCA%202008%20Annual%20Report.pdf,1,0,,http://courtlistener.org/opinion/2358/perdue-v-kenny-a/,Perdue v. Kenny A.,4/21/10,http://www.supremecourt.gov/opinions/09pdf/08-970.pdf,51,2358,,
http://www.georgia.gov/vgn/images/portal/cit_1210/31/23/102387685OCA%20Effectiveness%20Report%202004-2005.doc,http://timetravel.mementoweb.org/list/20100421151530/http://www.georgia.gov/vgn/images/portal/cit_1210/31/23/102387685OCA%20Effectiveness%20Report%202004-2005.doc,1,0,,http://courtlistener.org/opinion/2358/perdue-v-kenny-a/,Perdue v. Kenny A.,4/21/10,http://www.supremecourt.gov/opinions/09pdf/08-970.pdf,51,2358,,
http://gachildadvocate.org/vgn/images/portal/cit_1210/48/16/84624761OCA_Effectiveness_Report2003_2004.doc,http://timetravel.mementoweb.org/list/20100421151530/http://gachildadvocate.org/vgn/images/portal/cit_1210/48/16/84624761OCA_Effectiveness_Report2003_2004.doc,1,1,1,http://courtlistener.org/opinion/2358/perdue-v-kenny-a/,Perdue v. Kenny A.,4/21/10,http://www.supremecourt.gov/opinions/09pdf/08-970.pdf,51,2358,,
http://grants.nih.gov/grants/guide/rfa-files/RFA-OD-99-06.html,http://timetravel.mementoweb.org/list/20100421151530/http://grants.nih.gov/grants/guide/rfa-files/RFA-OD-99-06.html,1,0,,http://courtlistener.org/opinion/2358/perdue-v-kenny-a/,Perdue v. Kenny A.,4/21/10,http://www.supremecourt.gov/opinions/09pdf/08-970.pdf,51,2358,,
http://www.nps.gov/moja/planyourvisit/hours.htm,http://timetravel.mementoweb.org/list/20100428151530/http://www.nps.gov/moja/planyourvisit/hours.htm,,1,"1, 3",http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,0,0
http://www.cem.va.gov/hm/hmemb.asp,http://timetravel.mementoweb.org/list/20100428151530/http://www.cem.va.gov/hm/hmemb.asp,,1,"1, 4",http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,0,s404
http://www.nps.gov/history/history/online_books/moja/adhi.htm,http://timetravel.mementoweb.org/list/20100428151530/http://www.nps.gov/history/history/online_books/moja/adhi.htm,,1,1,http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,1,0
http://www.abmc.gov/cemeteries/cemeteries.php,http://timetravel.mementoweb.org/list/20100428151530/http://www.abmc.gov/cemeteries/cemeteries.php,,1,"1, 3, 4",http://courtlistener.org/opinion/145221/salazar-v-buono/,Salazar v. Buono,4/28/10,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30,145221,0,s404
http://www.icmelearning.com/jtm,http://timetravel.mementoweb.org/list/20100503151530/http://www.icmelearning.com/jtm,0,0,,http://courtlistener.org/opinion/145449/renico-v-lett/,Renico v. Lett,5/3/10,http://www.supremecourt.gov/opinions/09pdf/09-338.pdf,172,145449,,
http://bjs.ojp.usdoj.gov/content/pub/pdf/p08.pdf,http://timetravel.mementoweb.org/list/20100517151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/p08.pdf/,0,1,"1,3",http://courtlistener.org/opinion/146552/united-states-v-comstock/,United States v. Comstock,5/17/10,http://www.supremecourt.gov/opinions/09pdf/08-1224.pdf,72,146552,,
http://ojjdp.ncjrs.org/ojstatbb/,http://timetravel.mementoweb.org/list/20100517151530/http://ojjdp.ncjrs.org/ojstatbb/,1,0,,http://courtlistener.org/opinion/146553/graham-v-florida/,Graham v. Florida,5/17/10,http://www.supremecourt.gov/opinions/09pdf/08-7412.pdf,93,146553,,
http://www.crin.org/resources/infoDetail.asp?ID=19806,http://timetravel.mementoweb.org/list/20100517151530/http://www.crin.org/resources/infoDetail.asp?ID=19806,0,0,,http://courtlistener.org/opinion/146553/graham-v-florida/,Graham v. Florida,5/17/10,http://www.supremecourt.gov/opinions/09pdf/08-7412.pdf,93,146553,,
http://www.prevent-abusenow.com/unreport.htm,http://timetravel.mementoweb.org/list/20100517151530/http://www.prevent-abusenow.com/unreport.htm,1,0,,http://courtlistener.org/opinion/146554/abbott-v-abbott/,Abbott v. Abbott,5/17/10,http://www.supremecourt.gov/opinions/09pdf/08-645.pdf,36,146554,,
http://www.state.co.us/gov_dir/leg_dir/olls/LDM/OLLS_Drafting_Manual.pdf,http://timetravel.mementoweb.org/list/20100601151530/http://www.state.co.us/gov_dir/leg_dir/olls/LDM/OLLS_Drafting_Manual.pdf,1,1,"1,3",http://courtlistener.org/opinion/147527/carr-v-united-states/,Carr v. United States,6/1/10,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527,,
http://www.legis.state.wv.us/joint/Bill_Drafting/Drafting_Manual.pdf,http://timetravel.mementoweb.org/list/20100601151530/http://www.legis.state.wv.us/joint/Bill_Drafting/Drafting_Manual.pdf,0,1,1,http://courtlistener.org/opinion/147527/carr-v-united-states/,Carr v. United States,6/1/10,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527,,
http://www.state.hi.us/lrb/rpts96/dftman.pdf,http://timetravel.mementoweb.org/list/20100601151530/http://www.state.hi.us/lrb/rpts96/dftman.pdf,1,1,1,http://courtlistener.org/opinion/147527/carr-v-united-states/,Carr v. United States,6/1/10,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527,,
http://www.lsc.state.oh.us/rules/rdm06_06.pdf,http://timetravel.mementoweb.org/list/20100601151530/http://www.lsc.state.oh.us/rules/rdm06_06.pdf,0,1,"1,3",http://courtlistener.org/opinion/147527/carr-v-united-states/,Carr v. United States,6/1/10,http://www.supremecourt.gov/opinions/09pdf/08-1301.pdf,67,147527,,
http://www.uscourts.gov/RulesAndPolicies/FederalRulemaking/Overview/BankruptcyRules.aspx,http://timetravel.mementoweb.org/list/20100607151530/http://www.uscourts.gov/RulesAndPolicies/FederalRulemaking/Overview/BankruptcyRules.aspx,0,1,1,http://courtlistener.org/opinion/147953/hamilton-v-lanning/,Hamilton v. Lanning,6/7/10,http://www.supremecourt.gov/opinions/09pdf/08-998.pdf,31,147953,,
http://bjs.ojp.usdoj.gov/content/pub/pdf/shsplj.pdf,http://timetravel.mementoweb.org/list/20100607151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/shsplj.pdf,0,1,1,http://courtlistener.org/opinion/147954/barber-v-thomas/,Barber v. Thomas,6/7/10,http://www.supremecourt.gov/opinions/09pdf/09-5201.pdf,46,147954,,
http://www.justice.gov/usao/eousa/foia_reading_room/usam/title9/27mcrm.htm#9-27.300,http://timetravel.mementoweb.org/list/20100614151530/http://www.justice.gov/usao/eousa/foia_reading_room/usam/title9/27mcrm.htm#9-27.300,0,1,"1,2,3,4",http://courtlistener.org/opinion/150542/carachuri-rosendo-v-holder/,Carachuri-Rosendo v. Holder,6/14/10,http://www.supremecourt.gov/opinions/09pdf/09-60.pdf,121,150542,,
http://www.justice.gov/ust/eo/private_trustee/library/chapter07/docs/7handbook1008/Ch7_Handbook.pdf,http://timetravel.mementoweb.org/list/20100617151530/http://www.justice.gov/ust/eo/private_trustee/library/chapter07/docs/7handbook1008/Ch7_Handbook.pdf,0,1,"1,3",http://courtlistener.org/opinion/148796/schwab-v-reilly/,Schwab v. Reilly,6/17/10,http://www.supremecourt.gov/opinions/09pdf/08-538.pdf,52,148796,,
http://www.aphis.usda.gov/brs/pdf/complete_eis.pdf,http://timetravel.mementoweb.org/list/20100621151530/http://www.aphis.usda.gov/brs/pdf/complete_eis.pdf,0,1,1,http://courtlistener.org/opinion/149005/monsanto-co-v-geertson-seed-farms/,Monsanto Co. v. Geertson Seed Farms,6/21/10,http://www.supremecourt.gov/opinions/09pdf/09-475.pdf,53,149005,,
http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/09/the-disclosure-history-of-petition-sheets/,http://timetravel.mementoweb.org/list/20100624151530/http://blogs.sos.wa.gov/FromOurCorner/index.php/2009/09/the-disclosure-history-of-petition-sheets/,0,1,1,http://courtlistener.org/opinion/150541/doe-v-reed/,Doe v. Reed,6/24/10,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541,,
http://www.atg.wa.gov/AGOOpinions/opinion.aspx?section=topic&id=10488,http://timetravel.mementoweb.org/list/20100624151530/http://www.atg.wa.gov/AGOOpinions/opinion.aspx?section=topic&id=10488,0,1,1,http://courtlistener.org/opinion/150541/doe-v-reed/,Doe v. Reed,6/24/10,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541,,
http://www.iandrinstitute.org/IRI%20Initiative%20Use%20%281904=2008%29.pdf,http://timetravel.mementoweb.org/list/20100624151530/http://www.iandrinstitute.org/IRI%20Initiative%20Use%20%281904=2008%29.pdf,1,0,,http://courtlistener.org/opinion/150541/doe-v-reed/,Doe v. Reed,6/24/10,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541,,
http://wei.secstate.wa.gov/osos/VoterVault/Pages/MyVote.aspx,http://timetravel.mementoweb.org/list/20100624151530/http://wei.secstate.wa.gov/osos/VoterVault/Pages/MyVote.aspx,1,1,1,http://courtlistener.org/opinion/150541/doe-v-reed/,Doe v. Reed,6/24/10,http://www.supremecourt.gov/opinions/09pdf/09-559.pdf,62,150541,,
http://www.uspto.gov/web/menu/busmethp/index.html,http://timetravel.mementoweb.org/list/20100628151530/http://www.uspto.gov/web/menu/busmethp/index.html,0,1,"1,2,3,6",http://courtlistener.org/opinion/149585/bilski-v-kappos/,Bilski v. Kappos,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-964.pdf,24,149585,,
http://www.opm.gov/ses/about_ses/index.asp,http://timetravel.mementoweb.org/list/20100628151530/http://www.opm.gov/ses/about_ses/index.asp,0,1,1,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586,,
http://www.signingstatementsaba_final_signing_statements_recommendations-report_7-24-06.pdf,http://timetravel.mementoweb.org/list/20100628151530/http://www.signingstatementsaba_final_signing_statements_recommendations-report_7-24-06.pdf,1,0,,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586,,
http://vanderbiltlawreview.org/articles/2009/11/Bruff-62-Vand-L-Rev-En-Banc-63.pdf,http://timetravel.mementoweb.org/list/20100628151530/http://vanderbiltlawreview.org/articles/2009/11/Bruff-62-Vand-L-Rev-En-Banc-63.pdf,0,1,1,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586,,
http://siadapp.dmdc.osd.mil/personnel/MILITARY/rg1004.pdf,http://timetravel.mementoweb.org/list/20100628151530/http://siadapp.dmdc.osd.mil/personnel/MILITARY/rg1004.pdf,1,1,1,http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586,,
http://www.justice.gov/olc/2007/appointmentsclausev10.pdf,http://timetravel.mementoweb.org/list/20100628151530/http://www.justice.gov/olc/2007/appointmentsclausev10.pdf,1,1,"1,3",http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586,,
http://justice.gov/olc/2009/gas-transport-project.pdf,http://timetravel.mementoweb.org/list/20100628151530/http://justice.gov/olc/2009/gas-transport-project.pdf,1,1,"1,3",http://courtlistener.org/opinion/149586/free-enterprise-fund-v-public-company-accounting-o/,Free Enterprise Fund v. Public Company Accounting Oversight Bd.,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-861.pdf,1,149586,,
http://www.lcav.org/publications-briefs/regulating_guns,http://timetravel.mementoweb.org/list/20100628151530/http://www.lcav.org/publications-briefs/regulating_guns,1,0,,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,McDonald v. Chicago,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702,,
http://evl.fi/EVLen.nsf/Documents/838DDBEF4A28712AC225730F001F7C67?OpenDocument&lang=EN,http://timetravel.mementoweb.org/list/20100628151530/http://evl.fi/EVLen.nsf/Documents/838DDBEF4A28712AC225730F001F7C67?OpenDocument&lang=EN,1,1,1,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,McDonald v. Chicago,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702,,
http://ssrn.com/abstract=1557870,http://timetravel.mementoweb.org/list/20100628151530/http://ssrn.com/abstract=1557870,0,0,,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,McDonald v. Chicago,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702,,
http://www.fbi.gov/ucr/killed/2006/table27.html,http://timetravel.mementoweb.org/list/20100628151530/http://www.fbi.gov/ucr/killed/2006/table27.html,1,1,1,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,McDonald v. Chicago,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702,,
http://bjs.ojp.usdoj.gov/content/pub/pdf/sco04.pdf,http://timetravel.mementoweb.org/list/20100628151530/http://bjs.ojp.usdoj.gov/content/pub/pdf/sco04.pdf,0,1,1,http://courtlistener.org/opinion/149702/mcdonald-v-chicago/,McDonald v. Chicago,6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-1521.pdf,142,149702,,
http://law.hofstra.edu/pdf/StudentLife/StudentAffairs/Handbook/stuhb_handbook.pdf,http://timetravel.mementoweb.org/list/20100628151530/http://law.hofstra.edu/pdf/StudentLife/StudentAffairs/Handbook/stuhb_handbook.pdf,1,1,1,http://courtlistener.org/opinion/150544/christian-legal-soc-chapter-of-univ-of-cal/,"Christian Legal Soc. Chapter of Univ. of Cal., Hastings College of Law v. Martinez",6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-1371.pdf,4,150544,,
http://www.law.georgetown.edu/StudentLife/StudentOrgs/NewGroup.htm,http://timetravel.mementoweb.org/list/20100628151530/http://www.law.georgetown.edu/StudentLife/StudentOrgs/NewGroup.htm,1,1,"1,3",http://courtlistener.org/opinion/150544/christian-legal-soc-chapter-of-univ-of-cal/,"Christian Legal Soc. Chapter of Univ. of Cal., Hastings College of Law v. Martinez",6/28/10,http://www.supremecourt.gov/opinions/09pdf/08-1371.pdf,4,150544,,
http://www.irs.gov/irm/part5/irm_05-015001.html#d0e1012,http://timetravel.mementoweb.org/list/20110111151530/http://www.irs.gov/irm/part5/irm_05-015001.html#d0e1012,1,0,,http://courtlistener.org/opinion/182567/ransom-v-fia-card-services-n-a/,"Ransom v. FIA Card Services, N. A.",1/11/11,http://www.supremecourt.gov/opinions/10pdf/09-907.pdf,28,182567,,
"http://www.irs.gov/individuals/article/0,,id=96543,00.html","http://timetravel.mementoweb.org/list/20110111151530/http://www.irs.gov/individuals/article/0,,id=96543,00.html",0,1,"1,2,3,4",http://courtlistener.org/opinion/182567/ransom-v-fia-card-services-n-a/,"Ransom v. FIA Card Services, N. A.",1/11/11,http://www.supremecourt.gov/opinions/10pdf/09-907.pdf,28,182567,,
http://www.jpl.nasa.gov/annualreport/2009-report.pdf,http://timetravel.mementoweb.org/list/20110119151530/http://www.jpl.nasa.gov/annualreport/2009-report.pdf,1,1,1,http://courtlistener.org/opinion/182990/nasa-v-nelson/,NASA v. Nelson,1/19/11,http://www.supremecourt.gov/opinions/10pdf/09-530.pdf,12,182990,,
http://www.opm.gov/Forms/pdf_fill/sf85p.pdf,http://timetravel.mementoweb.org/list/20110119151530/http://www.opm.gov/Forms/pdf_fill/sf85p.pdf,0,1,"1,2,3,7",http://courtlistener.org/opinion/182990/nasa-v-nelson/,NASA v. Nelson,1/19/11,http://www.supremecourt.gov/opinions/10pdf/09-530.pdf,12,182990,,
http://www.opm.gov/Forms/pdf_fill/sf86.pdf,http://timetravel.mementoweb.org/list/20110119151530/http://www.opm.gov/Forms/pdf_fill/sf86.pdf,0,1,"1,2,3,7",http://courtlistener.org/opinion/182990/nasa-v-nelson/,NASA v. Nelson,1/19/11,http://www.supremecourt.gov/opinions/10pdf/09-530.pdf,12,182990,,
http://www.hhs.gov/nvpo/nvac/documents/vaccine-safety-review.pdf,http://timetravel.mementoweb.org/list/20110222151530/http://www.hhs.gov/nvpo/nvac/documents/vaccine-safety-review.pdf,1,1,"1,3",http://courtlistener.org/opinion/205203/bruesewitz-v-wyeth-llc/,Bruesewitz v. Wyeth LLC,2/22/11,http://www.supremecourt.gov/opinions/10pdf/09-152.pdf,20,205203,,
http://www.aap.org/immunization/families/faq/Vaccineingredients.pdf,http://timetravel.mementoweb.org/list/20110222151530/http://www.aap.org/immunization/families/faq/Vaccineingredients.pdf,0,1,1,http://courtlistener.org/opinion/205203/bruesewitz-v-wyeth-llc/,Bruesewitz v. Wyeth LLC,2/22/11,http://www.supremecourt.gov/opinions/10pdf/09-152.pdf,20,205203,,
http://www.cdc.gov/vaccines/vac-gen/whatifstop.htm,http://timetravel.mementoweb.org/list/20110222151530/http://www.cdc.gov/vaccines/vac-gen/whatifstop.htm,0,1,"1,3,4",http://courtlistener.org/opinion/205203/bruesewitz-v-wyeth-llc/,Bruesewitz v. Wyeth LLC,2/22/11,http://www.supremecourt.gov/opinions/10pdf/09-152.pdf,20,205203,,
